Review Date,Airline,Verified,Type of Traveller,Month Flown,Route,Class,Seat Comfort,Staff Service,Food & Beverages,Inflight Entertainment,Value For Money,Overall Rating,Recommended,Cleaned_Reviews
17-10-2021,Singapore Airlines,True,Solo Leisure,Oct-21,Jakarta to London via Singapore,Business Class,4,4,4,5,1,1,no,fear future airline travel airline appear use excuse covid19 reduce level quality service especially airline previously renowned 1st class operation like singapore airline bitterly disappointed recent flying experience poor quality food reduced service level crew still wonderful cant make overall feeling left forget business class comfort pack view covid19 reasonable excuse dropped need take eye patchesearplugs able sleep prone lightsound instead youll receive covid19 kit clean cabin area meal poor quality wished brought sandwich menu available try listen rather badlypronounced meal choice make selection chose chicken rice turned bland gristly practically uncooked chicken skin see photo apparently different meal choice passenger left go well also left untouched breakfast choice scrambled egg sausage served practically cold excessive amount plastic used meal preparation also disappointing world trying whole reduce plastic handsdown worst experience business class ever experienced compounded overlyofficious ground staff yelling u hazmatlike suit walk single file marched holding area rather business class lounge holding area even water offer line passenger transiting different flight ordered stand wall whilst group passed strong advice whilst covid19 continues plague travel dont transit singapore use singapore airline
14-10-2021,Singapore Airlines,True,Business,Sep-21,Bangkok to Los Angeles via Singapore,Economy Class,3,5,5,5,2,2,no,booked roundtrip ticket singapore airline company touted customer ability change flight free even able change flight free one free change september 30 would allow delay flight well 2022 able easily change flight midseptember point wasnt allowed change online needed call required 1 hour waiting september could changed return flight far future fact return leg flight 2 month 1 day initial flight called push flight date back customer service agent said must upgrade flight rebook minimum required stay 2 month meaning couldnt return leg flight two month initial one first return flight already 2 month later restricted online flight change could changed flight much later date agent also told flight change would cost 900 usd original roundtrip ticket requested speak manager denied request said would talk team 30 minute hold said could book flight maximum one month past current return date part agreement originally booked flight however didnt need upgrade flight reason change would cost 490 usd booking oneway ticket time cost 497 usd agent explained difference price flight nothing said made sense likely trust singapore airline fly
13-08-2021,Singapore Airlines,False,Solo Leisure,Aug-21,Frankfurt to Bangkok via Singapore,Business Class,4,5,3,4,4,3,no,check security check frankfurt airport conducted fast efficient food drink choice lh senator lounge limited due covid restriction boarding empty 12h flight organized uneventful pre departure drink offered ’ asked twice menu handed book cook online order meal offered meal offer basically economy meal served china instead plastic flight attendant able tell type wine available even tried convince chablis red wine everything served one tray service shortcoming explained hygienic precaution seat wide ’ hard find comfy seating position padding insufficient really made upset nigh chitchatting staff pantry know long empty night flight please rob sleep first time ’ experienced sq transfer changi chaotic passenger connecting flight herded long line nobody cared social distancing escorted next flight ’ long haul qatar airway flight couple week ago compromise service staff disciplined always night flight disappointed sq flight flying time think competitor already ahead ’ high time sq pull sock
24-05-2021,Singapore Airlines,True,Solo Leisure,May-21,Istanbul to Auckland via Singapore,Economy Class,5,5,3,3,1,1,no,ive never frustrating experience trying book flight website saying unable proceed customer service tell keep trying different flight one work several credit card declined customer service tell send email say theyll call back never absolute frustrating mess
15-12-2020,Singapore Airlines,True,Solo Leisure,Dec-20,London Heathrow to Christchurch via Singapore,Economy Class,4,5,3,4,4,10,yes,excellent flight staff outstanding flight empty added comfort level entire row row around empty nonetheless would still comfortable even full seat spacious excellent legroom plenty storage space seatback ife good varied selection movie tv show screen large high quality meal good particular fried carrot cake one best economy class meal ive eaten gripe would alcohol service beyond came meal usually would drink run meal offer topups meal service time drink offered meal suspect may due covid19 order minimise interaction wasnt problem crew always responsive request really made flight crew friendly attentive warm welcoming must difficult time work yet wonderful additionally felt covid19 prevention measure good well enforced
30-11-2020,Singapore Airlines,True,Family Leisure,Nov-20,Bangkok to Los Angeles via Singapore,Economy Class,5,5,4,5,5,10,yes,flown many airline various route worldwide first time flown singapore airline since child whole experience second none absolutely fantastic flight london packed yet staff attentive helpful friendly nothing much ask much quieter flight singapore new zealand staff fantastic staff always make break experience staff flight fantastic asset singapore air thank great experience covid regulation transfer seamless great area child lay layover changi airport good experience even closed flying
03-11-2020,Singapore Airlines,False,Solo Leisure,Dec-19,Manchester to Cebu via Singapore,First Class,4,5,4,4,4,4,no,paid high price full fare firstclass ticket refunded 29 full fare without giving passenger chance confirmconsent refund amount poor customer service communication march 23 2020 sq emailed flight cancelled due covid19 situation april 5 wrote back would like get refund ticket pls revert intention ask refund amount expecting revert april 7 response sq april 14 sq refunded ticket without confirming amount firstclass passenger 4 first class seat flight lax sq could least confirm refund amount obtain consent refund disputed refund amount unreasonably low enough buy another oneway firstclass ticket back courtesy handle communication customer better timely manner requested reinstatement ticket instead refund emailing calling customer service sq june 5 got reply june 30 still investigation current status aug 20 one half month still reply sq
17-10-2020,Singapore Airlines,True,Solo Leisure,Oct-20,Melbourne to Manila via Singapore,Economy Class,4,5,1,5,1,1,no,inflating fare rip passenger covid flight december 2020 cancelled sia offering voucher fare already paid plus £40 used make new reservation costing anything £300 £100 extra top ’ already paid ’ really surprised singapore airline profiteering loyal passenger way surely one leading airline world offering reschedule flight availability additional fare difference cost enjoy service provide ’ like taken advantage ripped remember smoke mirror con trick next time book flight
12-10-2020,Singapore Airlines,True,Couple Leisure,Sep-20,Singapore to Hong Kong,Economy Class,5,4,5,5,1,1,no,disappointed singapore airline melbourne singapore flight good many passenger plane least one seat apart even whole row gave space others transit flight singapore manila unacceptable jam packed u given seat alongside others know 3seat row made u occupy 3 seat hence social distancing protocol followed careful asked flight attendant told u wearing face mask face shield okay please note rating based flight singapore
24-09-2020,Singapore Airlines,True,Solo Leisure,Jan-20,Singapore to Zürich,Economy Class,3,5,1,4,4,8,yes,first time flying singapore airline unlikely last service pretty straightforward efficient smooth procedural orderly helpful would say theyre efficient friendly though singapore checkin gate staff changi quite pleasant friendly onflight staff neither rude friendly hey im fine professionalism long done curt rude way im looking north american airline checkin changi automated breeze done new jewel section plane lavatory clean meal pretty good economy class entertainment option fine 35hour flight importantly flight arrived quiet hong kong airport early overall pleased
01-09-2020,Singapore Airlines,True,Solo Leisure,Aug-20,Bangkok to Los Angeles,Economy Class,4,3,5,3,1,2,no,travel office bought ticket turned insolvent singapore airline declared issued ticket invalid buy new expensive ticket changi airport directly singapore airline singapore airline however inform cancellation plane ticket checkin hotline inform current situation dissatisfied decline responsibility information provided complaint office answer question
21-08-2020,Singapore Airlines,False,Solo Leisure,Nov-19,Perth to Moscow via Singapore,First Class,4,5,1,2,4,4,no,disappointed singapore airline sq claim world ’ best airline paid high price full fare firstclass ticket refunded 29 full fare without giving passenger chance confirmconsent refund amount poor customer service communication march 23 2020 sq emailed flight cancelled due covid19 situation april 5 wrote back would like get refund ticket pls revert intention ask refund amount expecting revert april 7 response sq wrote asking question refund process april 14 sq unilaterally refunded ticket without confirming amount firstclass passenger 4 first class seat flight lax sq could least confirm refund amount obtain consent refund disputed refund amount unreasonably low enough buy another oneway firstclass ticket back courtesy handle communication customer better timely manner requested reinstatement ticket instead refund emailing calling customer service sq june 5 got reply june 30 still investigation current status aug 20 one half month still reply sq
15-08-2020,Singapore Airlines,True,Couple Leisure,Aug-20,Sao Paulo to Dublin via Munich,Business Class,5,4,3,4,5,10,yes,yet fly singapore airline doesnt look like foreseeable future wanted thank singapore airline speed contacted u cancel flight look forward travelling future
05-07-2020,Singapore Airlines,True,Couple Leisure,Dec-19,Manchester to Houston,Economy Class,4,3,1,5,1,1,no,sao paulo dublin via munich lufthansa booked singapore airline redemption mile refund agreed upon 3 month ago airline ignoring request date tax refund paid
29-06-2020,Singapore Airlines,True,Solo Leisure,May-20,Osaka Kansai to Singapore,Economy Class,5,4,3,5,1,1,no,light lockdown many country march including uk sparked lot flight cancellation decided request cash refund singapore airline via travel agent direct start april initial week telling cash refund could offered could rebook offered credit towards booking another flight three week decided officially cancel flight due take early may agreed process refund three month since initially requested cash refund via travel agent appears movement airline received time dated copy travel agent getting contact singapore airline early april received communication airline received thus far despite told advisor airline confirming touch travel agent issue refund around month ago
11-06-2020,Singapore Airlines,True,Solo Leisure,Mar-20,Bali Denpasar to Tokyo Narita via Singapore,Economy Class,4,5,1,5,5,9,yes,osaka kansai singapore werent many people flight check smooth queue well tell many people waiting boarding room funny story airline website indicate plane full cant select another economy seat push choose end tail close lavatory even youre boarded plane clearly people werent let sit economy coach empty asked 3 time asked move seat less 50 people flight big plane eventually nonetheless still enjoyed midnight flight whole row
10-06-2020,Singapore Airlines,False,Solo Leisure,Mar-20,Singapore to Taipei,Economy Class,4,4,4,4,5,8,yes,bali denpasar tokyo narita via singapore looking forward flight sq although current situation due global pandemic got bit worried kept flying holiday since wasnt cancelled flight route decided carry flight dpssin rather full enjoyed boeing 787 short flight dinner served flight delightful quick layover singapore connecting flight tokyo a380 sat lower deck plane merely full gave u light meal turndown service however mistake made cabin crew gave wrong food allergic ive never requested got sick flight kept apologise one senior crew came approach offered doctor service upon arrival narita refused got slightly better shouldnt happen despite allergic reaction due service overall still able enjoy trip hindering give perfect score
29-05-2020,Singapore Airlines,True,Family Leisure,Dec-19,Amsterdam to Sydney via Singapore,Economy Class,3,5,3,3,4,8,yes,singapore taipei december 2019 meal seafood pasta pasta tasted fishy lacked flavor almost soggy service crew topquality toilet jampacked amenity really liked inflight entertainment system much choose could easily keep preoccupied whole flight duration overall flight pleasant meal could ’ much better
18-05-2020,Singapore Airlines,True,Couple Leisure,Mar-20,Singapore to Nagoya,Economy Class,1,4,4,5,1,1,no,15th march meant fly back sydney amsterdam visiting family friend covid19 found hard leave checked later day read singapore website werent allowed enter singapore airport youve germany last 14 day went germany wintersport austria beforey cancelled flight received 83 euro back hardly cover flight didnt choice accepting money got back tried contact airline many time situation never got reply theyre saying cant help already received 83 euro back cancellation whereas know shouldve right receive flight credit instead flight back sydney
25-04-2020,Singapore Airlines,True,Solo Leisure,May-19,Osaka to Bangkok via Singapore,Economy Class,4,5,2,2,3,3,no,despicable handling ticket refundsflight credit purchased ticket ctrip early march april departure condition free change itinerary itinerary subsequently reticketed mar 16 due evolving situation departure postponed may want give neither refund flight credit available customer booked prior mar 15 ticket reissued literally minute 0000 hr 16 march told wait sure meantime route canceled month may ctrip contacted itin
04-04-2020,Singapore Airlines,True,Solo Leisure,Mar-20,Da Nang to Perth via Singapore,Economy Class,5,1,3,5,1,1,no,osaka bangkok via singapore booked march 20th singapore airline give full refund voucher decide case stated adopted new travel restriction earlier thailand government required thus would seek transport today 0304 also confirmed hefty cancellationnoshow fee would deduced
03-04-2020,Singapore Airlines,False,Solo Leisure,Mar-20,Penang to Manchester via Singapore,Economy Class,2,3,1,5,1,1,no,da nang perth via singapore bring flight home forward 2 day due border shutdown government advice corona virus charged extra 520aud despite far longer layover singapore claim rebooking charge fare difference
02-04-2020,Singapore Airlines,False,Family Leisure,Mar-20,Manila to Kuala Lumpur via Singapore,Economy Class,5,5,5,5,1,1,no,due corona virus break decided travel home 6 day early 28 day holiday penang contacted sia regarding change flight informed u would pay 1350rm per person total 2700rm booking flight received email saying flight cancelled explanation ring one office penang kl 1815 office close 1730 feel singapore airline taking advantage passenger trying return home justify charging customer wanting return home early opinion 2700rm exorbitant price pay change flight ticket also flight spare seat boarded flight returning penang crisis frequent flyer singapore airline looking airline
31-03-2020,Singapore Airlines,False,Family Leisure,Jun-19,Melbourne to Koh Samui via Singapore,Economy Class,1,2,5,3,3,10,yes,manila kuala lumpur via singapore happy use inflight entertainment system unlike cebu pacific doesnt also food need pay free connecting flight almost missed plane singapore manila running running landed singapore kuala lumpur silkair little bit delay silk air kuala lumpur singapore thank god still catch flight recommend singapore airline
29-03-2020,Singapore Airlines,True,Couple Leisure,Mar-20,Bangkok to Frankfurt,Economy Class,5,5,4,5,1,1,no,melbourne koh samui via singapore flight home cancelled via email week ago supposed flying home today email stated could get touch via online form taken day hour get actually work email response said would get touch shortly far nothing wont give refund source option credit future flight unreachable via phone cant log site phone number state service understand must overwhelmed query feeling totally abandoned want refund find another way home
29-03-2020,Singapore Airlines,True,Business,Nov-19,Melbourne to Singapore,Business Class,1,3,2,5,1,1,no,flight canceled singapore airline due corona virus transit sin possible anymore simply cancelled flight gave helping hand rebook etc booked business class refund granted keep ticket open one year informed rebooked later flight fare difference might appear would pay top unbelievable first deny refund airline grant also pay top rebook another date frequent traveler gold card member star alliance never expected behavior sq strongly suggest tolerate customer unfriendly style company sq anymore traveling list prefer lhtg going europe u sorry write line fellow traveler aware way way get answer sq might take 1520 day
26-03-2020,Singapore Airlines,True,Couple Leisure,Mar-20,Jakarta to Singapore,Premium Economy,1,5,3,5,3,9,yes,melbourne singapore first time flying premium economy expectation singapore airline provide exceptional experience firstly boarding melbourne good ground cabin crew friendly efficient plenty legroom nice comfortable seat noisecancelling headphone supplied although wife ask werent seat back seat front bit grubby used antiseptic wipe clean grubby bit around armrest tray table champagne offered gratefully accepted meal service prompt although economy meal hoping something little better paid double economy ticket price wine offered however one red one white dont like sauvignon blanc white ask flight attendant chardonnay obliging managed find glass big plus flight comfortable crew outstanding make difference crew customerfocused overall good experience two thing ditch sauvignon blanc provide upgraded premium economy meal
23-03-2020,Singapore Airlines,False,Business,Mar-20,Auckland to Zurich via Singapore,Economy Class,4,5,5,5,3,10,no,jakarta singapore reschedule flight following day day lock top money ticket confirmed morning 920am flight however received email evening flight next day morning cancelled immediately line got email choice make next day night flight 2020 true enough morning isnt public transport taxi day get hotel reception assist upon check reaching home learnt appreciate singapore airline feel secure upon reaching jakarta airport big thank singapore airline
23-03-2020,Singapore Airlines,True,Couple Leisure,Mar-20,Tokyo Haneda to Melbourne via Singapore,Economy Class,3,5,4,5,4,9,yes,auckland zurich via singapore cabin staff fantastic courteous helpful friendly professional unlike swissair zurich heathrow bit 28 february singapore heathrow bit wife 20 march disappeared flight discourteous point rudeness bothered
23-03-2020,Singapore Airlines,True,Solo Leisure,Mar-20,Singapore to New York,Business Class,5,4,5,3,4,9,yes,tokyo haneda melbourne via singapore due coronavirus crisis bring flight forward five week got call centre staff efficient getting suitable flight checkin haneda friendly quick ana lounge comfortable great view runway although food drink option limited due antivirus precaution singapore lounge spacious good variety food drink choice onboard flight seat comfortable service impeccable chinesestyle vegetarian meal first leg tasty indianstyle vegetarian meal second leg impressive little curry lot bread several drink round flight managed get good sleep comfortable long bed flight arrived slightly early excellent experience
18-03-2020,Singapore Airlines,True,Solo Leisure,Jan-20,Zurich to Melbourne via Singapore,Economy Class,4,3,5,5,2,1,no,used favorite airline year last week ive got email saying flight back home new york 25th march cancelled due operational reason rebook alternative flight rebooking unresponsive sent 10 email tried call many time
18-03-2020,Singapore Airlines,True,Family Leisure,Mar-20,Adelaide to Singapore,Economy Class,4,1,5,5,5,1,no,zurich melbourne via singapore booked age ago travel bansrestrictions due corona virus needed cancel three ticket booked reach ticketing agent phone answering machine tell ring avail ticketing office zurich shut week leaflet door telling guessed number noone home sent online form got email telling respond 7 working day mean get back scheduled flight would taken place
12-03-2020,Singapore Airlines,True,Business,Apr-19,Bangkok to Makassar via Singapore,Economy Class,3,5,5,5,1,1,no,adelaide singapore two flight booked singapore epidemic conference february cancelled singapore colleague booked qantas got flight refunded question asked singapore airline difficult contact unhelpful allowed refund never flying airline ever
07-03-2020,Singapore Airlines,True,Family Leisure,Feb-20,Makassar to Bangkok via Singapore,Economy Class,3,5,4,4,5,9,yes,bangkok makassar via singapore bangkok checkin counter great cabin crew called hendricks nice warm hospitality welcome hope see flight another cabin crew also nice inflight meal good singapore makassar cabin crew nice inflight meal terrible delayed boarding time due late opening security check opening 1
