Review Date,Airline,Verified,Type of Traveller,Month Flown,Route,Class,Seat Comfort,Staff Service,Food & Beverages,Inflight Entertainment,Value For Money,Overall Rating,Recommended,Cleaned_Reviews
07-03-2023,Singapore Airlines,True,Couple Leisure,Mar-23,Sydney to Copenhagen via Singapore,Premium Economy,1,4,4,5,4,10,yes,good food great cabin crew asked see suite let u people left airplane platypus got champagne
07-03-2023,Singapore Airlines,True,Business,Feb-23,Frankfurt to Singapore,Economy Class,5,5,4,1,3,5,no,frankfurt singapore singapore airline sq325 23 february 2023 1st drink service served tray cup water juice pack mixed nut instead drink trolley 1hr 12hr flight dinner served turn asked beer dinner told beer onboard explained staff flight felt lot like scoot
05-03-2023,Singapore Airlines,True,Couple Leisure,Jan-23,Sydney to Bangkok via Singapore,Economy Class,1,5,2,3,5,9,yes,sq 212 b777300 sydsin a3509 sinbkksin sq 231 a380 sinsyd first international flight since covid two thing stand expected singapore airline usual high standard request checkin seating efficient friendly cabin service despite aircraft full polite request preferred seating afforded u seat near bulkhead exit row making longer sector far pleasant extra legroom flight departed time cabin toilet kept clean time 2nd issue significance one 2 baggage item nowhere seen upon arrival bkk time airline ramping covid many issue misplaced lost late baggage fairness sq item oversize handled separately tight connection 1 hour sin reported staff next morning received email saying smallish item located received phone call another email updating delayed baggage would delivered home 100km bkk airport courier arrive promised excellent communication service apparent item missed connecting flight singapore evidenced rush sticker etc article singapore airline cut others
27-02-2023,Singapore Airlines,False,Solo Leisure,Feb-23,Manchester to Bangkok via Singapore,Premium Economy,4,4,5,5,4,9,yes,manchester singapore flight 12 hour 55 minute literally flew helped decent seat mainly stewardess shirin absolute delight served friendly helpful time professional disappointing issue flight food poor quality tasteless onward flight singapore good food flight dreadful overall thought journey positive food basis already booked later year
25-02-2023,Singapore Airlines,True,Couple Leisure,Jan-23,London to Manila via Singapore,Economy Class,5,5,2,4,4,7,yes,london singapore a350 excellent plane great service fantastic ife terrible food small portion managed sleep half flight singapore manila boeing 787 excellent plane great service short overnight flight fantastic ife food better previous flight still great singapore airline meal arent good used
24-02-2023,Singapore Airlines,True,Family Leisure,Jan-23,Singapore to London,Economy Class,5,5,1,1,1,2,no,terrible seat space leg due box fixed seat front u girlfriend box fixed front leaving 60 space foot 70 normal foot space economy class
22-02-2023,Singapore Airlines,True,Couple Leisure,Jan-23,Auckland to Singapore,Business Class,1,5,5,5,5,10,yes,satisfied first disappointed originally a380800 supposed used favorite staff pleasant accommodating food excellent beautifully served highquality porcelain entertainment good extensive rate free internet access limited speed positively flight smooth landed time
16-02-2023,Singapore Airlines,False,Couple Leisure,Feb-23,Amsterdam to Brisbane via Singapore,Business Class,4,3,5,4,1,2,no,booked economy ticket amsterdam brisbane via singapore upgraded seat health issue upgraded seat amsterdam brisbane charged 3958 euro upgrade flight amsterdam brisbane husband also upgraded seat amsterdam singapore flight charged 1217 euro singapore airline decided overbook flight arrived singapore found seat given someone else could fly business class brisbane gave economy seat service slow unprofessional asked refund 10 day later sending several email singapore airline requesting information regarding refund told would receive refund 1545 euro upgraded seat amsterdam brisbane charged 3958 euro upgrade husband also upgraded seat amsterdam singapore flight charged 1217 euro based fee expected refund 2741 euro 3958 1217 believe customer affected issue deserve quick fair reasonable refund offer received meet standard top arrived brisbane luggage arrived told luggage would arrive next plain next morning 700 ’ clock would make sure luggage would arrive accommodation afternoon phoned get information could reach one send several email received reply numerous phone call finally spoke someone told luggage would delivered afternoon although actually arrived morning 700 morning took lot phone call luggage delivered evening
13-02-2023,Singapore Airlines,True,Family Leisure,Dec-22,Manchester to Houston,Economy Class,5,3,1,1,3,7,yes,queued checkin 30 minute staff good chaotic slow boarding process gate entered jet bridge calm welcoming staff attentive informative problem star alliance flight night cancelled reallocated flight singapore airline gave u front economy seat leg room flight time meal served soon take meal good well rest flight
02-02-2023,Singapore Airlines,True,Solo Leisure,Feb-23,Singapore to San Francisco,Business Class,5,5,1,5,5,10,yes,imagine 14 hour trip near perfect boarding crew food seat wifi drink cabin crew amazing managed sincere also efficient seemed truly want deliver best 14 hour literally flew lie flat comfy seat crew proactive seemed available whenever needed something
01-02-2023,Singapore Airlines,True,Business,Feb-23,Bangkok to Singapore,Business Class,4,5,2,5,5,9,yes,decent experience check fast easy lounge comfortable good food offering boarding slightly chaotic awful aircraft wonderful comfortable seating leg room ife good meal decent two hour flight ask amenity kit flight basically time stellar better wifi ’ working
24-01-2023,Singapore Airlines,True,Family Leisure,Jan-23,Frankfurt to Singapore,Economy Class,3,5,2,5,1,1,no,ground crew unreasonable rude denied boarding according 4 minute late ground crew lousy job offloading luggage wait almost half day baggage carousel filling missing bag report
20-01-2023,Singapore Airlines,False,Couple Leisure,Dec-22,Singapore to London,Premium Economy,2,5,3,5,5,9,yes,flew lhr sin sin lhr december flight morning a380 flight premium economy ’ best part 27 hour experiencing premium economy product boarding flight painless flight left time arrived slightly early premium economy cabin a380 right front feel quite exclusive indeed 40 seat cabin 242 configuration keep review brief seat major upgrade usual economy seat comfort space food lovely used book cook meal plenty drink brought around needed top snack provided promptly flight cabin crew amazingly good paid £600 extra economy fare time booking meant premium economy fare double economy fare extra £300 way premium economy worth well yes add proviso ’ worth paying extra long extra pay around £600£700 long haul return £600 economy v £1200 premium brainer cash £600 economy £1600 premium ’ personally say ’ much get
20-01-2023,Singapore Airlines,True,Solo Leisure,Jan-23,Bengaluru to Seattle via Singapore,Economy Class,5,2,1,3,5,10,yes,singapore airline far best airline flown cabin spacious 333 layout economy class excellent mood lighting cabin lack individual air vent make uncomfortable sometimes food average portion great however cabin crew everything serving snack like sandwich cup ramen chip cooky etc passenger time time water beverage hospitality fivestar welcome door crew help passenger smile given work hour together ultralong haul flight wide array passenger onboard amazing see help smile always seat entertainment lot option easily entertain person young old 17 hour flight experience great would recommend sq everyone
19-01-2023,Singapore Airlines,True,Solo Leisure,Dec-22,Mumbai to New York via Singapore,Business Class,4,2,3,3,5,10,yes,heard great thing singapore airline decided give try booked long haul flight even though almost 17 hour flight didnt feel like one journey ended fresh boarded flight silverkris lounge changi airport good sleeping pod well bathroom take shower case feel like one food amazing facility called book cook id used getting steak attached pic delicious perfect im dining restaurant crew polite helpful drawback find new york jfk airport dont nice lounge lounge partnered small didnt nice quick bite snack drink wish could something must admit singapore airline best airline
19-01-2023,Singapore Airlines,True,Solo Leisure,Jan-23,Singapore to Toronto via Incheon,Economy Class,3,3,4,5,1,1,no,miss prepandemic singapore airline flown regular basis decade disappointed bad first flight took since pandemic flight purchased air canada ac first marketing carrier per u dot rule ac also significant carrier clearly researched baggage allocation prior trip packed appropriately unfortunately sia check staff clearly unaware company baggage policy see picture refused allow check three bag repack bag airport embarrassing complete hassle never decade leisure business travel definitely think twice taking flight sia future
18-01-2023,Singapore Airlines,True,Couple Leisure,Jan-23,Ho Chi Minh to Singapore,Business Class,3,5,1,5,2,5,no,memorable flight really like entertainment selection seat fine 2 hr flight sq177 actually much different 350900 medium haul except maybe adjoining two seat middle closer food oh dreadful sounded great lemongrass chicken fatty unpleasant bok choy almost raw would preferred plateful garlic bread instead tiny slice given average experience miss singapore airline pre covid really think need game food area especially booked flight time actually cheaper go hcmc via singapore singapore however wish booked vietnam airline saved money connection hassle
16-01-2023,Singapore Airlines,True,Couple Leisure,Jan-23,Singapore to Melbourne,Business Class,2,1,5,3,3,7,no,overall ok flight lounge silverkris changi huge crowded sit canteen type table uncomfortable stayed long enough change sim change clothes way busy gateboarding got line told point ’ opened stayed line seat get taken fast boarding pass scanned security meant one gate agent could cope boarding time everyone stormed gate adhering group priority seat narrow overhead locker high reach even little foot aid thing others help storage except foot rest tiny cubby hole ear phone menu water bottle kept comfortable seat sleep narrow wriggle room hard side sleeper food flight poor quality food opted meal sleep passenger front argued fa breakfast service personally believe choice lovely fa verified meal offered keep cheesecake aside would serve coffee woke lovely woke hour landing right promised arrival luggage arrived quickly one first custom long line overall crew really highlight singapore airline rest average average definite cut back evident also disappointed booked flight 777 better seat sleep changed less comfortable 350900 medium haul
11-01-2023,Singapore Airlines,False,Family Leisure,Jan-23,Singapore to New York,Business Class,3,3,5,3,4,10,yes,best airline ever lounge flight amazing service quick people kind flight singapore new york one stewardess specifically belle made 19 hour long trip brother absolute delight attentive kind went beyond asked could skip appetizer meal since food generally like asked would like fruit instead replace also would always quickly kindly help make seat bed seat form 810 comfort bed sooo nice slept flight first time ever traveled business class felt like royalty even bathroom nice amenity like hairbrush one feedback improvement would automatically give thing included ask slipper mask flight singapore ny laid ny even still good wifi isnt strong enough video good surfing internet used charged phone left full battery
07-01-2023,Singapore Airlines,False,Couple Leisure,Feb-22,Auckland to Singapore,Economy Class,4,5,5,2,5,9,yes,thoroughly pleasant experience bearing mind flight height covid19 new zealand reopened border checkin bit truncated given amount documentation required person managing checkin receiving training board experience delightful food beverage service lovely including signature singapore sling a350 clean particularly like additional screen handset legroom adequate though better many others said flight 75 passenger wife row
05-01-2023,Singapore Airlines,True,Family Leisure,Jan-23,Singapore to Auckland,Business Class,1,1,5,4,1,1,no,disappointing flight singapore auckland good seat tasteless food worst illy coffee concerned cost paid flight one one four flight took singapore airline last three week auckland singapore flight seemed understaffed whereas singapore bangkok flight seemed lot organised better food selection
28-12-2022,Singapore Airlines,True,Couple Leisure,Dec-22,Singapore to Ho Chi Minh City,Business Class,1,5,2,4,2,5,no,flight seemed quite full huge line gate security area priority line ’ ok boarding odd gate agent yelling instruction seat fine bottle water disappointing used book cook husband beef cheek tender steak tough cut even bite crew lovely disorganised right side plane offered bread meal side missed entirely arriving ho chi minh city priority line immigration never mind 510 flight nothing special
27-12-2022,Singapore Airlines,True,Family Leisure,Nov-22,Denpasar to Amsterdam via Singapore,Economy Class,4,5,3,5,1,4,no,cancel flight push u 8h earlier flight notify u last minute calling u internationally change customer service put u hold half 25 minute call something could done online free found necessary call even didnt offer food beverage voucher cover extra 8h singapore airport ground staff sending u one side without solution trying get touch took 15 month get reply saying dont care also transfer unclear gate closed close departure inflight food bad inflight service almost nonexistent go kitchen area ask drink inflight entertainment good many recent movie never fly singapore airline
